statefp,puma,puma_uid,variable,category,target,table_id,universe,source,acs_year,geo_level,schema
26,00300,2600300,EARN_16p_bin,ge_100k,3891.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00300,2600300,EARN_16p_bin,lt_25k,25669.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00300,2600300,EARN_16p_bin,not_in_earnings_universe,71972.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,25k_50k,24660.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,50k_75k,13395.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,75k_100k,5665.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,ge_100k,6391.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,lt_25k,27165.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00400,2600400,EARN_16p_bin,not_in_earnings_universe,73421.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,25k_50k,24744.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,50k_75k,15481.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,75k_100k,6844.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,ge_100k,8426.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,lt_25k,30174.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00500,2600500,EARN_16p_bin,not_in_earnings_universe,75188.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,25k_50k,17562.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,50k_75k,9929.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,75k_100k,3882.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,ge_100k,3494.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,lt_25k,20703.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00600,2600600,EARN_16p_bin,not_in_earnings_universe,62730.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,25k_50k,28707.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,50k_75k,15603.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,75k_100k,6874.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,ge_100k,5832.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,lt_25k,29796.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00700,2600700,EARN_16p_bin,not_in_earnings_universe,89135.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,25k_50k,23501.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,50k_75k,14716.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,75k_100k,8308.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,ge_100k,11148.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,lt_25k,28401.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00801,2600801,EARN_16p_bin,not_in_earnings_universe,65365.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,25k_50k,19684.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,50k_75k,15694.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,75k_100k,8285.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,ge_100k,10414.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,lt_25k,30890.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00802,2600802,EARN_16p_bin,not_in_earnings_universe,59777.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,25k_50k,18737.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,50k_75k,12606.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,75k_100k,6199.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,ge_100k,6354.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,lt_25k,18648.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,00900,2600900,EARN_16p_bin,not_in_earnings_universe,57645.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,25k_50k,29058.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,50k_75k,16931.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,75k_100k,7806.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,ge_100k,7079.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,lt_25k,28337.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01001,2601001,EARN_16p_bin,not_in_earnings_universe,64314.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,25k_50k,34444.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,50k_75k,21489.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,75k_100k,9745.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,ge_100k,8424.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,lt_25k,42402.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01002,2601002,EARN_16p_bin,not_in_earnings_universe,82811.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,25k_50k,23898.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,50k_75k,17679.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,75k_100k,10495.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,ge_100k,19395.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,lt_25k,28679.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01003,2601003,EARN_16p_bin,not_in_earnings_universe,77787.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,25k_50k,18010.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,50k_75k,14113.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,75k_100k,9005.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,ge_100k,9442.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,lt_25k,19764.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01004,2601004,EARN_16p_bin,not_in_earnings_universe,56214.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,25k_50k,30775.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,50k_75k,17539.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,75k_100k,7427.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,ge_100k,5914.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,lt_25k,34898.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01100,2601100,EARN_16p_bin,not_in_earnings_universe,100161.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,25k_50k,18631.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,50k_75k,9839.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,75k_100k,4643.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,ge_100k,3962.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,lt_25k,33462.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01200,2601200,EARN_16p_bin,not_in_earnings_universe,66933.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,25k_50k,13746.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,50k_75k,7555.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,75k_100k,3025.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,ge_100k,3154.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,lt_25k,18650.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01300,2601300,EARN_16p_bin,not_in_earnings_universe,64057.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,25k_50k,25297.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,50k_75k,17307.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,75k_100k,9458.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,ge_100k,10634.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,lt_25k,32406.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01400,2601400,EARN_16p_bin,not_in_earnings_universe,92153.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,25k_50k,25604.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,50k_75k,15121.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,75k_100k,7147.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,ge_100k,8440.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,lt_25k,34002.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01500,2601500,EARN_16p_bin,not_in_earnings_universe,99507.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,25k_50k,18684.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,50k_75k,10939.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,75k_100k,4946.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,ge_100k,4261.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,lt_25k,21901.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01600,2601600,EARN_16p_bin,not_in_earnings_universe,64707.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,25k_50k,18991.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,50k_75k,13088.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,75k_100k,7523.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,ge_100k,9146.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,lt_25k,23731.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01701,2601701,EARN_16p_bin,not_in_earnings_universe,69965.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,25k_50k,18503.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,50k_75k,9975.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,75k_100k,5921.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,ge_100k,6716.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,lt_25k,22045.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01702,2601702,EARN_16p_bin,not_in_earnings_universe,65887.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,25k_50k,14326.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,50k_75k,5483.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,75k_100k,1858.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,ge_100k,1427.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,lt_25k,21815.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01703,2601703,EARN_16p_bin,not_in_earnings_universe,60057.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,25k_50k,24723.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,50k_75k,17469.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,75k_100k,10099.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,ge_100k,10800.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,lt_25k,30833.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01704,2601704,EARN_16p_bin,not_in_earnings_universe,91710.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,25k_50k,20912.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,50k_75k,14876.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,75k_100k,10291.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,ge_100k,13135.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,lt_25k,44367.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01801,2601801,EARN_16p_bin,not_in_earnings_universe,67075.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,25k_50k,20191.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,50k_75k,11172.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,75k_100k,4483.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,ge_100k,2701.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,lt_25k,24347.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01802,2601802,EARN_16p_bin,not_in_earnings_universe,48990.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,25k_50k,27100.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,50k_75k,20044.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,75k_100k,12556.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,ge_100k,12276.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,lt_25k,30382.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,01900,2601900,EARN_16p_bin,not_in_earnings_universe,85963.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,25k_50k,28928.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,50k_75k,18283.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,75k_100k,9005.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,ge_100k,9257.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,lt_25k,34375.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02000,2602000,EARN_16p_bin,not_in_earnings_universe,96744.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,25k_50k,19786.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,50k_75k,14964.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,75k_100k,8049.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,ge_100k,10431.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,lt_25k,22648.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02101,2602101,EARN_16p_bin,not_in_earnings_universe,62632.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,25k_50k,17793.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,50k_75k,11264.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,75k_100k,4472.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,ge_100k,6777.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,lt_25k,31968.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02102,2602102,EARN_16p_bin,not_in_earnings_universe,50642.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,25k_50k,17422.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,50k_75k,10114.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,75k_100k,4087.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,ge_100k,3061.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,lt_25k,18135.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02200,2602200,EARN_16p_bin,not_in_earnings_universe,52863.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,25k_50k,18851.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,50k_75k,12309.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,75k_100k,5085.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,ge_100k,6228.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,lt_25k,22939.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02300,2602300,EARN_16p_bin,not_in_earnings_universe,61828.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,25k_50k,21219.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,50k_75k,13341.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,75k_100k,6987.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,ge_100k,8781.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,lt_25k,29667.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02400,2602400,EARN_16p_bin,not_in_earnings_universe,73943.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,25k_50k,21593.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,50k_75k,12739.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,75k_100k,6232.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,ge_100k,5694.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,lt_25k,27358.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02500,2602500,EARN_16p_bin,not_in_earnings_universe,71345.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,25k_50k,22549.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,50k_75k,14401.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,75k_100k,7832.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,ge_100k,6762.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,lt_25k,29111.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02600,2602600,EARN_16p_bin,not_in_earnings_universe,79982.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,25k_50k,12721.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,50k_75k,9948.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,75k_100k,6629.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,ge_100k,15444.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,lt_25k,19863.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02701,2602701,EARN_16p_bin,not_in_earnings_universe,50340.0,B20001+B01001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02702,2602702,EARN_16p_bin,25k_50k,14342.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02702,2602702,EARN_16p_bin,50k_75k,9022.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
26,02702,2602702,EARN_16p_bin,75k_100k,6236.0,B20001,all_persons,acs5_api,2022,puma,external_condition_earn_v1
