statefp,puma,puma_uid,variable,category,target,table_id,universe,source,acs_year,geo_level,schema
26,00200,2600200,AGEP_SEX_cross,"[55.0, 65.0)__2",9992.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[65.0, 75.0)__1",9316.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[65.0, 75.0)__2",9050.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[75.0, 85.0)__1",4239.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[75.0, 85.0)__2",4883.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[85.0, 1000.0)__1",1444.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_SEX_cross,"[85.0, 1000.0)__2",2079.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[0.0, 5.0)",5788.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[18.0, 25.0)",10838.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[25.0, 35.0)",14123.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[35.0, 45.0)",14380.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[45.0, 55.0)",15711.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[5.0, 18.0)",17798.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[55.0, 65.0)",20506.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[65.0, 75.0)",18366.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[75.0, 85.0)",9122.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,AGEP_bin,"[85.0, 1000.0)",3523.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,ESR_allpop,armed_forces,160.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,ESR_allpop,employed,53446.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,ESR_allpop,not_16p,20425.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,ESR_allpop,not_in_labor_force,52434.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,ESR_allpop,unemployed,3690.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SCHL_allpop,bachelor_plus,19643.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SCHL_allpop,high_school_or_ged,35755.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SCHL_allpop,less_than_high_school,7413.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SCHL_allpop,not_25p,34424.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SCHL_allpop,some_college_or_assoc,32920.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SEX,1,68075.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00200,2600200,SEX,2,62080.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[0.0, 5.0)__1",3022.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[0.0, 5.0)__2",2839.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[18.0, 25.0)__1",4547.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[18.0, 25.0)__2",4046.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[25.0, 35.0)__1",6632.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[25.0, 35.0)__2",6221.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[35.0, 45.0)__1",6864.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[35.0, 45.0)__2",6457.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[45.0, 55.0)__1",7996.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[45.0, 55.0)__2",7823.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[5.0, 18.0)__1",9168.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[5.0, 18.0)__2",8346.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[55.0, 65.0)__1",11760.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[55.0, 65.0)__2",11897.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[65.0, 75.0)__1",11015.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[65.0, 75.0)__2",10631.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[75.0, 85.0)__1",5185.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[75.0, 85.0)__2",5591.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[85.0, 1000.0)__1",1518.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_SEX_cross,"[85.0, 1000.0)__2",2326.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[0.0, 5.0)",5861.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[18.0, 25.0)",8593.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[25.0, 35.0)",12853.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[35.0, 45.0)",13321.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[45.0, 55.0)",15819.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[5.0, 18.0)",17514.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[55.0, 65.0)",23657.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[65.0, 75.0)",21646.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[75.0, 85.0)",10776.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,AGEP_bin,"[85.0, 1000.0)",3844.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,ESR_allpop,armed_forces,175.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,ESR_allpop,employed,53894.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,ESR_allpop,not_16p,20468.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,ESR_allpop,not_in_labor_force,55593.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,ESR_allpop,unemployed,3754.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SCHL_allpop,bachelor_plus,20515.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SCHL_allpop,high_school_or_ged,36031.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SCHL_allpop,less_than_high_school,8862.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SCHL_allpop,not_25p,31968.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SCHL_allpop,some_college_or_assoc,36508.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SEX,1,67707.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00300,2600300,SEX,2,66177.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[0.0, 5.0)__1",3755.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[0.0, 5.0)__2",3499.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[18.0, 25.0)__1",5799.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[18.0, 25.0)__2",5260.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[25.0, 35.0)__1",8307.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[25.0, 35.0)__2",8011.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[35.0, 45.0)__1",8406.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[35.0, 45.0)__2",8226.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[45.0, 55.0)__1",9168.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[45.0, 55.0)__2",8664.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[5.0, 18.0)__1",11545.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[5.0, 18.0)__2",11081.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[55.0, 65.0)__1",12080.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[55.0, 65.0)__2",12162.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[65.0, 75.0)__1",10400.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[65.0, 75.0)__2",10503.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[75.0, 85.0)__1",4812.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[75.0, 85.0)__2",5340.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[85.0, 1000.0)__1",1472.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_SEX_cross,"[85.0, 1000.0)__2",2207.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[0.0, 5.0)",7254.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[18.0, 25.0)",11059.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[25.0, 35.0)",16318.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[35.0, 45.0)",16632.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[45.0, 55.0)",17832.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[5.0, 18.0)",22626.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[55.0, 65.0)",24242.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[65.0, 75.0)",20903.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[75.0, 85.0)",10152.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,AGEP_bin,"[85.0, 1000.0)",3679.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,ESR_allpop,armed_forces,157.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,ESR_allpop,employed,68620.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,ESR_allpop,not_16p,26266.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,ESR_allpop,not_in_labor_force,52169.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,ESR_allpop,unemployed,3485.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SCHL_allpop,bachelor_plus,30487.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SCHL_allpop,high_school_or_ged,34944.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SCHL_allpop,less_than_high_school,8075.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SCHL_allpop,not_25p,40939.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SCHL_allpop,some_college_or_assoc,36252.0,B15003,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SEX,1,75744.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00400,2600400,SEX,2,74953.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[0.0, 5.0)__1",3786.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[0.0, 5.0)__2",3381.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[18.0, 25.0)__1",6274.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[18.0, 25.0)__2",5546.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[25.0, 35.0)__1",9247.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[25.0, 35.0)__2",8784.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[35.0, 45.0)__1",9269.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[35.0, 45.0)__2",8731.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[45.0, 55.0)__1",9810.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[45.0, 55.0)__2",9336.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[5.0, 18.0)__1",11558.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[5.0, 18.0)__2",10925.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[55.0, 65.0)__1",12466.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[55.0, 65.0)__2",13177.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[65.0, 75.0)__1",11418.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[65.0, 75.0)__2",11815.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[75.0, 85.0)__1",4857.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[75.0, 85.0)__2",5679.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[85.0, 1000.0)__1",1801.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_SEX_cross,"[85.0, 1000.0)__2",2997.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[0.0, 5.0)",7167.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[18.0, 25.0)",11820.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[25.0, 35.0)",18031.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[35.0, 45.0)",18000.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[45.0, 55.0)",19146.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[5.0, 18.0)",22483.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[55.0, 65.0)",25643.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[65.0, 75.0)",23233.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[75.0, 85.0)",10536.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,AGEP_bin,"[85.0, 1000.0)",4798.0,B01001,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,ESR_allpop,armed_forces,142.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,ESR_allpop,employed,75908.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,ESR_allpop,not_16p,26327.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,ESR_allpop,not_in_labor_force,55131.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
26,00500,2600500,ESR_allpop,unemployed,3349.0,B23025,all_persons,acs5_api,2022,puma,external_condition_v1_agesex
